Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
204,0,290.759,657.968,1230.47,178.728,707.117,1218.05,214.659,618.56,1192.5,,,,,,,231.144,639.694,1094.4
205,0,290.791,657.859,1230.44,178.735,707.03,1218,214.645,618.476,1192.45,,,,,,,230.83,639.251,1094.42
206,0,290.869,657.751,1230.43,178.676,706.925,1218.03,214.617,618.389,1192.39,,,,,,,231.281,639.594,1094.11
207,0,290.834,657.736,1230.41,178.688,706.85,1218.03,214.717,618.383,1192.33,,,,,,,231.074,639.376,1094.15
208,0,290.905,657.62,1230.4,178.742,706.689,1217.95,214.661,618.295,1192.31,,,,,,,230.881,639.105,1094.31
209,0,290.924,657.596,1230.45,178.754,706.634,1217.92,214.706,618.211,1192.26,,,,,,,231.1,639.305,1094.15
210,0,290.96,657.546,1230.42,178.82,706.606,1217.92,214.751,618.218,1192.26,,,,,,,231.5,639.743,1093.91
211,0,291.053,657.51,1230.49,178.829,706.674,1218.01,214.748,618.212,1192.29,,,,,,,231.443,639.569,1094.05
212,0,291.059,657.478,1230.57,178.912,706.673,1217.99,214.84,618.276,1192.33,,,,,,,231.36,639.502,1094.07
213,0,291.054,657.507,1230.55,178.872,706.728,1218.07,214.865,618.272,1192.39,,,,,,,231.711,639.813,1094.01
214,0,291.128,657.558,1230.6,179.058,706.748,1218.09,214.961,618.288,1192.54,,,,,,,231.756,639.826,1094.07
215,0,291.141,657.624,1230.6,179.108,706.787,1218.15,215.039,618.287,1192.6,,,,,,,231.861,639.942,1094.13
216,0,291.189,657.655,1230.62,179.174,706.877,1218.2,215.163,618.236,1192.77,,,,,,,231.995,639.959,1094.21
217,0,291.243,657.734,1230.58,179.233,706.851,1218.24,215.266,618.154,1192.86,,,,,,,232.081,640.102,1094.19
218,0,291.261,657.738,1230.6,179.352,706.785,1218.24,215.329,618.154,1192.83,,,,,,,232.106,639.901,1094.36
219,0,291.253,657.776,1230.47,179.361,706.7,1218.25,215.416,618.095,1192.83,,,,,,,231.793,638.351,1095.68
220,0,291.293,657.746,1230.45,179.427,706.585,1218.25,215.477,618.046,1192.75,,,,,,,231.497,637.786,1095.83
221,0,291.311,657.692,1230.43,179.47,706.479,1218.27,215.524,617.963,1192.75,,,,,,,232.512,639.977,1094.21
222,0,291.329,657.613,1230.4,179.409,706.376,1218.31,215.593,617.895,1192.67,,,,,,,232.644,640.057,1094.11
223,0,291.306,657.528,1230.31,179.412,706.258,1218.28,215.591,617.81,1192.64,,,,,,,232.554,639.763,1093.85
224,0,291.367,657.477,1230.27,179.362,706.119,1218.32,215.638,617.756,1192.53,,,,,,,232.545,639.604,1093.96
225,0,291.398,657.413,1230.21,179.423,705.987,1218.28,215.678,617.672,1192.52,,,,,,,233.117,640.097,1093.53
226,0,291.394,657.372,1230.1,179.46,705.868,1218.22,215.71,617.629,1192.47,,,,,,,233.079,639.922,1093.52
227,0,291.433,657.311,1230.13,179.486,705.828,1218.23,215.752,617.507,1192.49,,,,,,,233.031,639.682,1093.63
228,0,291.546,657.147,1230.16,179.549,705.755,1218.19,215.798,617.439,1192.47,,,,,,,232.842,639.309,1093.7
229,0,291.693,656.939,1230.25,179.532,705.697,1218.26,215.808,617.35,1192.56,,,,,,,233.188,639.603,1093.49
230,0,291.776,656.836,1230.29,179.563,705.655,1218.29,215.76,617.496,1192.28,,,,,,,233.124,639.421,1093.64
231,0,291.867,656.742,1230.37,179.583,705.581,1218.32,215.811,617.458,1192.31,,,,,,,233.02,639.037,1093.86
232,0,291.883,656.717,1230.34,179.59,705.507,1218.38,215.852,617.353,1192.35,,,,,,,233.007,638.876,1094.1
233,0,292.078,656.496,1230.48,179.652,705.453,1218.41,215.977,617.145,1192.55,,,,,,,232.922,638.674,1094.17
234,0,292.113,656.434,1230.51,179.652,705.358,1218.43,215.948,617.221,1192.43,,,,,,,232.91,638.487,1094.24
235,0,292.206,656.281,1230.52,179.754,705.325,1218.39,216.005,616.987,1192.63,,,,,,,232.836,638.236,1094.36
236,0,292.299,656.155,1230.6,179.7,705.244,1218.53,216.056,616.92,1192.68,,,,,,,232.838,638.142,1094.46
237,0,292.389,656.005,1230.6,179.701,705.141,1218.57,216.053,616.82,1192.69,,,,,,,232.795,637.964,1094.49
238,0,291.924,656.46,1230.15,179.7,705.029,1218.6,216.08,616.763,1192.72,,,,,,,232.749,637.833,1094.48
239,0,292.017,656.297,1230.14,179.747,704.958,1218.58,216.059,616.651,1192.72,,,,,,,232.71,637.731,1094.6
240,0,291.971,656.24,1230.09,179.805,704.896,1218.56,216.061,616.621,1192.7,,,,,,,232.664,637.596,1094.56
241,0,291.978,656.141,1230.06,179.859,704.834,1218.5,216.032,616.462,1192.69,,,,,,,232.605,637.446,1094.56
242,0,292.027,656.021,1230.08,179.909,704.781,1218.49,215.977,616.341,1192.67,,,,,,,232.582,637.42,1094.43
243,0,292.035,655.879,1230.07,179.986,704.743,1218.55,215.973,616.256,1192.63,,,,,,,232.597,637.428,1094.33
244,0,292.267,655.491,1230.32,180.014,704.677,1218.51,215.962,616.172,1192.6,,,,,,,232.603,637.445,1094.23
245,0,292.228,655.418,1230.24,180.072,704.611,1218.47,215.916,616.02,1192.59,,,,,,,232.678,637.444,1093.71
246,0,292.249,655.328,1230.24,180.131,704.523,1218.43,215.972,615.963,1192.54,,,,,,,232.68,637.454,1093.69
247,0,292.281,655.242,1230.25,180.123,704.444,1218.4,215.905,615.835,1192.56,,,,,,,232.686,637.486,1093.59
248,0,292.246,655.198,1230.21,180.144,704.344,1218.39,216.142,616.049,1192.41,,,,,,,,,
249,0,292.301,655.04,1230.27,180.154,704.285,1218.38,216.141,615.945,1192.46,,,,,,,,,
250,0,292.278,654.986,1230.25,180.07,704.184,1218.42,216.122,615.857,1192.45,,,,,,,,,
251,0,292.206,654.913,1230.24,180.068,704.09,1218.41,216.034,615.791,1192.39,,,,,,,,,
252,0,292.193,654.838,1230.23,180.034,704.021,1218.44,216.002,615.748,1192.37,,,,,,,,,
253,0,292.164,654.766,1230.29,179.999,703.97,1218.45,215.964,615.713,1192.36,,,,,,,,,
254,0,292.151,654.732,1230.33,179.935,703.946,1218.46,215.936,615.686,1192.3,,,,,,,,,
255,0,292.134,654.722,1230.3,179.897,703.952,1218.5,215.906,615.74,1192.3,,,,,,,,,
256,0,292.107,654.714,1230.36,179.887,703.97,1218.51,215.801,615.689,1192.32,,,,,,,,,
257,0,292.086,654.685,1230.38,179.849,703.976,1218.54,215.827,615.713,1192.37,,,,,,,,,
258,0,292.048,654.726,1230.4,179.815,703.997,1218.56,215.776,615.696,1192.42,,,,,,,,,
259,0,292.017,654.741,1230.42,179.839,704.018,1218.6,215.767,615.7,1192.43,,,,,,,,,
260,0,292.035,654.704,1230.44,179.777,703.965,1218.62,215.725,615.679,1192.43,,,,,,,,,
261,0,292.007,654.64,1230.43,179.708,703.914,1218.57,215.683,615.668,1192.38,,,,,,,,,
262,0,291.943,654.609,1230.39,179.62,703.824,1218.53,215.624,615.617,1192.3,,,,,,,,,
263,0,291.912,654.486,1230.42,179.533,703.768,1218.47,215.585,615.544,1192.24,,,,,,,,,
264,0,291.818,654.427,1230.31,179.362,703.673,1218.45,215.504,615.473,1192.15,,,,,,,,,
265,0,291.752,654.288,1230.27,179.366,703.603,1218.37,215.414,615.431,1192.08,,,,,,,,,
266,0,291.575,654.254,1230.14,179.248,703.501,1218.38,215.333,615.379,1192.01,,,,,,,,,
267,0,291.518,654.144,1230.08,179.068,703.426,1218.36,215.291,615.32,1191.92,,,,,,,,,
268,0,291.401,654.077,1229.83,178.985,703.351,1218.3,215.258,615.109,1191.96,,,,,,,,,
269,0,291.333,654.045,1229.77,179.026,703.312,1218.24,215.215,615.077,1191.9,,,,,,,,,
270,0,291.33,653.94,1229.82,178.949,703.306,1218.19,215.275,615.2,1191.78,,,,,,,,,
271,0,291.272,653.936,1229.76,178.906,703.287,1218.2,215.255,615.004,1191.89,,,,,,,,,
272,0,291.196,653.925,1229.72,178.877,703.305,1218.19,215.214,615.019,1191.86,,,,,,,,,
273,0,291.195,653.911,1229.81,178.883,703.348,1218.19,215.17,615.025,1191.91,,,,,,,,,
274,0,291.22,653.886,1229.87,178.847,703.32,1218.24,215.078,615.094,1191.88,,,,,,,,,
275,0,291.195,653.894,1229.82,178.907,703.366,1218.21,215.083,615.081,1191.91,,,,,,,,,
276,0,291.235,653.877,1229.85,178.92,703.377,1218.25,215.07,615.073,1191.98,,,,,,,,,
277,0,291.27,653.891,1229.89,178.994,703.362,1218.25,215.125,614.985,1191.99,,,,,,,,,
278,0,291.345,653.923,1229.89,179.01,703.316,1218.28,215.152,615.007,1192.02,,,,,,,,,
279,0,291.337,653.952,1229.86,178.972,703.289,1218.3,215.215,614.944,1192.02,,,,,,,,,
280,0,291.323,653.968,1229.86,179.084,703.332,1218.28,215.247,615.005,1192.05,,,,,,,,,
281,0,291.409,653.921,1229.93,178.981,703.271,1218.35,215.191,614.992,1192.09,,,,,,,,,
282,0,291.395,653.957,1229.96,179.099,703.355,1218.3,215.217,615.008,1192.1,,,,,,,,,
283,0,291.4,653.918,1229.92,179.122,703.343,1218.28,215.152,614.956,1192.13,,,,,,,,,
284,0,291.384,653.944,1229.94,179.059,703.359,1218.27,215.174,614.945,1192.11,,,,,,,,,
285,0,291.382,653.938,1229.9,179.053,703.328,1218.24,215.185,614.96,1192.11,,,,,,,,,
286,0,291.392,653.906,1229.89,178.986,703.341,1218.22,215.107,614.935,1192.06,,,,,,,,,
287,0,291.304,653.944,1229.8,178.968,703.301,1218.23,215.16,614.949,1192.02,,,,,,,,,
288,0,291.314,653.953,1229.78,179,703.306,1218.18,215.127,614.935,1192.01,,,,,,,,,
289,0,291.269,653.959,1229.73,178.955,703.316,1218.17,215.224,614.866,1192.06,,,,,,,,,
290,0,291.266,653.946,1229.71,178.96,703.354,1218.15,215.14,614.915,1192,,,,,,,,,
291,0,291.257,653.961,1229.71,178.965,703.34,1218.11,215.263,614.88,1192,,,,,,,,,
292,0,291.303,653.991,1229.64,179.062,703.336,1218.05,215.244,614.873,1191.97,,,,,,,,,
293,0,291.381,654.012,1229.63,178.999,703.227,1218.06,215.295,615.151,1191.65,,,,,,,,,
294,0,291.155,654.457,1229.6,179.051,703.126,1218.07,215.457,615.073,1191.64,,,,,,,,,
295,0,291.438,654.321,1229.52,179.223,702.926,1218.09,215.611,615.005,1191.52,,,,,,,232.293,637.119,1093.86
296,0,291.615,654.595,1229.46,179.449,702.633,1218.14,216.037,614.999,1191.44,,,,,,,,,
297,0,292.274,654.556,1229.56,179.667,702.301,1217.97,216.684,614.706,1191.32,,,,,,,,,
298,0,292.724,654.842,1229.3,179.919,701.741,1217.82,217.58,614.431,1191.24,,,,,,,233.701,636.644,1093.75
299,0,293.402,655.338,1229.22,179.908,700.746,1217.92,218.659,614.041,1191.1,,,,,,,235.066,636.542,1093.38
300,0,294.619,655.514,1229.41,180.46,699.642,1217.78,220.234,613.607,1190.91,,,,,,,235.593,636.159,1093.58
301,0,295.793,655.651,1229.39,181.495,699.057,1217.63,221.775,613.015,1190.8,,,,,,,237.507,636.05,1093.87
302,0,296.646,656.427,1228.99,181.569,697.878,1217.61,223.447,612.418,1190.65,,,,,,,237.847,634.486,1094.01
303,0,297.938,656.645,1228.92,182.39,696.651,1217.53,225.437,611.552,1190.68,,,,,,,240.497,636.425,1092.66
304,0,299.508,656.571,1229.37,182.957,695.621,1217.39,226.999,611.279,1190.4,,,,,,,241.391,635.107,1093.54
305,0,299.924,657.521,1228.53,183.211,694.223,1217.48,228.647,610.531,1190.3,,,,,,,242.623,634.642,1092.91
306,0,301.281,657.542,1228.66,184.218,693.295,1217.13,230.294,610.288,1190,,,,,,,,,
307,0,302.09,658.003,1228.57,184.842,692.371,1217.24,231.833,609.516,1190.05,,,,,,,245.161,634.545,1092.57
308,0,302.977,658.331,1228.46,185.112,691.206,1217.29,233.227,609.358,1189.6,,,,,,,246.03,633.659,1092.38
309,0,304.198,658.258,1228.6,185.605,690.272,1217.18,234.607,608.991,1189.55,,,,,,,247.383,634.599,1091.76
310,0,304.808,658.755,1228.47,186.486,689.53,1216.85,236.116,608.662,1189.29,,,,,,,247.497,632.572,1092.14
311,0,305.277,659.57,1228.12,186.674,688.261,1216.99,237.563,608.181,1189.19,,,,,,,249.714,633.121,1092.55
312,0,307.211,659.354,1228.62,187.532,687.492,1216.76,239.04,607.938,1189.15,,,,,,,250.772,634.393,1091.86
313,0,307.834,660.332,1228.43,188.226,686.139,1216.83,241.269,607.257,1189.17,,,,,,,252.515,632.501,1092.78
314,0,309.075,661.019,1228.35,189.044,685.086,1216.89,243.45,606.927,1189.16,,,,,,,254.813,634.498,1092.25
315,0,310.879,661.342,1228.84,190.003,683.615,1216.97,245.653,606.667,1189.15,,,,,,,255.592,633.652,1091.43
316,0,312.291,662.113,1228.87,190.872,682.338,1216.99,248.153,606.359,1189.19,,,,,,,257.951,632.553,1092.23
317,0,313.815,663.104,1228.89,192.196,680.988,1216.81,250.484,605.926,1189.15,,,,,,,260.371,633.185,1092.64
318,0,315.098,664.219,1228.8,193.244,679.31,1217.07,253.448,605.64,1189.28,,,,,,,,,
319,0,316.875,665.154,1229.04,194.519,677.956,1216.91,256.173,605.535,1189.26,,,,,,,264.332,633.752,1091.54
320,0,318.2,666.178,1229.13,195.577,676.232,1216.99,258.826,605.295,1189.32,,,,,,,267.199,633.639,1092.44
321,0,319.646,667.266,1229.24,196.769,674.756,1217.02,261.896,605.276,1189.41,,,,,,,269.121,632.9,1092.14
322,0,321.356,668.428,1229.35,199.042,674.315,1216.27,264.702,605.529,1189.55,,,,,,,271.519,632.862,1092.33
323,0,322.646,669.877,1229.24,199.641,671.673,1217.05,267.441,605.478,1189.62,,,,,,,273.972,632.217,1093.53
324,0,324.103,671.083,1229.5,201.337,671.03,1216.53,270.533,605.416,1189.75,,,,,,,,,
325,0,325.269,672.422,1229.49,202.912,669.997,1216.46,273.369,605.404,1190.02,,,,,,,279.372,632.933,1093.31
326,0,327.027,673.471,1230.02,204.32,668.926,1216.49,276.031,605.683,1190.24,,,,,,,,,
327,0,328.038,674.998,1229.76,205.566,667.565,1216.73,278.692,605.881,1190.53,,,,,,,283.394,633.692,1092.72
328,0,328.838,677.093,1229.59,207.171,666.957,1216.74,281.278,606.184,1191.09,,,,,,,285.41,632.481,1094.64
329,0,330.212,678.041,1230.22,208.324,665.733,1217.09,283.714,606.655,1191.36,,,,,,,,,
330,0,331.092,679.545,1230.25,209.821,665.252,1217.19,285.994,607.587,1191.77,,,,,,,289.613,634.257,1094.27
331,0,332.102,680.98,1230.44,210.902,664.144,1217.51,288.184,608.132,1192.17,,,,,,,291.248,633.275,1095.39
332,0,332.803,682.386,1230.79,212.446,664.047,1217.61,290.574,608.086,1192.83,,,,,,,293.66,634.107,1095.87
333,0,334.038,683.618,1231.06,213.638,663.194,1217.97,292.628,608.698,1193.18,,,,,,,,,
334,0,334.7,685.048,1231.14,214.547,662.43,1218.65,294.633,609.426,1193.71,,,,,,,,,
335,0,335.868,686.19,1231.43,216.09,662.348,1218.44,296.599,610.155,1194.08,,,,,,,298.009,633.954,1097.37
336,0,336.511,687.518,1231.43,217.45,662.087,1218.69,298.517,610.63,1194.44,,,,,,,299.488,635.011,1096.97
337,0,337.422,688.716,1231.71,218.197,661.324,1219.15,300.405,611.264,1195.03,,,,,,,301.357,633.715,1097.34
338,0,337.938,689.837,1231.79,219.034,659.871,1219.87,301.994,611.84,1195.17,,,,,,,301.929,636.113,1096.53
339,0,339.164,690.063,1232.78,220.557,661.2,1219.17,303.331,612.358,1195.5,,,,,,,305.788,631.792,1099.97
340,0,339.206,691.665,1232.28,221.237,660.832,1219.43,304.556,613.268,1195.57,,,,,,,306.48,632.725,1099.76
341,0,339.465,692.507,1232.37,222.116,660.677,1219.36,305.825,613.318,1195.87,,,,,,,307.391,633.378,1099.4
342,0,339.944,693.226,1232.4,222.35,659.766,1219.94,306.889,613.905,1196.1,,,,,,,308.419,633.868,1098.6
343,0,340.358,694.007,1232.59,223.063,659.779,1219.99,307.807,614.304,1196.41,,,,,,,308.513,634.456,1097.7
344,0,340.643,694.662,1232.53,223.805,660.053,1219.84,308.64,614.842,1196.4,,,,,,,308.547,635.099,1097
345,0,340.934,695.237,1232.51,224.554,660.295,1219.61,309.455,615.235,1196.48,,,,,,,309.288,635.082,1096.91
346,0,341.237,695.816,1232.44,225.136,660.152,1219.71,310.211,615.637,1196.51,,,,274.016,633.504,1147.61,310.483,634.734,1097.26
347,0,341.581,696.39,1232.44,225.149,659.335,1220.34,310.947,615.975,1196.65,,,,,,,311.287,634.297,1097.5
348,0,341.906,696.941,1232.44,225.747,659.348,1220.41,311.655,616.288,1196.86,,,,274.876,633.939,1147.62,310.629,636.004,1095.95
349,0,342.327,697.514,1232.64,226.27,659.453,1220.48,312.364,616.609,1197.14,,,,,,,310.498,636.486,1094.45
350,0,342.542,697.967,1232.77,226.892,659.372,1220.87,312.948,616.915,1197.3,,,,275.933,634.661,1147.54,311.241,636.25,1095.03
351,0,342.681,698.31,1232.81,227.321,659.852,1220.61,313.436,617.069,1197.52,,,,276.161,634.798,1147.54,311.402,636.661,1094.35
352,0,342.73,698.57,1232.96,227.511,659.699,1220.56,313.769,617.216,1197.73,,,,276.465,634.813,1147.34,311.97,636.719,1094.06
353,0,342.781,698.726,1233.11,227.782,659.916,1220.44,313.986,617.199,1198,,,,276.806,635.279,1147.05,312.28,636.868,1093.28
354,0,342.804,698.87,1233.31,227.87,659.813,1220.76,314.183,617.316,1198.3,,,,277,635.504,1146.65,312.014,636.578,1093.41
355,0,342.789,698.963,1233.46,227.9,659.909,1220.8,314.231,617.37,1198.49,,,,277.271,635.699,1146.46,311.899,637.07,1092.52
356,0,342.793,699.017,1233.72,227.905,659.857,1220.95,314.084,617.63,1198.7,,,,277.401,635.812,1146.17,309.854,640.394,1089.08
357,0,342.655,698.965,1233.86,227.701,659.725,1221.29,314.087,617.534,1199.09,,,,277.549,636.235,1145.42,,,
358,0,342.55,698.922,1233.99,227.69,659.722,1221.4,314.021,617.398,1199.44,,,,277.805,636.425,1144.9,,,
359,0,342.482,698.879,1234.21,227.629,659.726,1221.51,314.061,617.103,1199.86,328.721,654.118,1148.79,277.712,636.287,1144.33,,,
360,0,342.437,698.812,1234.32,227.625,659.711,1221.63,313.986,617.026,1200.13,327.938,654.538,1147.46,277.692,636.268,1143.94,,,
361,0,342.338,698.722,1234.36,227.622,659.731,1221.7,313.936,616.851,1200.44,326.707,655.359,1146.3,277.74,636.16,1143.7,,,
362,0,342.281,698.597,1234.46,227.573,659.705,1221.8,313.697,616.755,1200.73,327.774,654.397,1147.35,277.808,636.245,1143.39,,,
363,0,342.264,698.53,1234.7,227.563,659.717,1221.82,313.767,616.406,1201.08,327.53,654.394,1147.13,277.969,636.235,1143.08,,,
364,0,342.209,698.435,1234.89,227.535,659.686,1221.94,313.676,616.225,1201.34,327.212,654.43,1146.66,278.119,636.081,1142.64,,,
365,0,342.173,698.321,1235.1,227.507,659.7,1222,313.473,616.14,1201.44,326.308,654.987,1145.99,278.129,636.044,1142.36,,,
366,0,342.128,698.292,1235.52,227.475,659.714,1222.12,313.54,615.894,1202.03,326.071,654.821,1145.63,278.193,636.005,1142.26,,,
367,0,342.049,698.249,1235.92,227.427,659.722,1222.32,313.318,615.773,1202.29,326.017,654.721,1145.54,278.289,636.15,1142.14,,,
368,0,341.863,698.141,1236.16,227.243,659.534,1222.58,313.257,615.62,1202.81,325.844,654.577,1145.42,278.308,636.026,1142.03,,,
369,0,341.805,698.139,1236.66,227.039,659.198,1223.47,313.202,615.555,1203.28,325.814,654.397,1145.55,278.294,635.992,1142.03,,,
370,0,341.64,698.216,1236.83,226.921,659.038,1223.77,313.276,615.474,1204.05,325.937,654.624,1145.37,278.379,635.925,1141.91,,,
371,0,341.529,698.354,1237.01,226.897,659.073,1223.93,313.162,615.463,1204.63,325.993,654.565,1145.73,278.431,635.897,1141.97,,,
372,0,341.562,698.604,1237.41,226.905,659.334,1223.91,313.285,615.377,1205.48,325.944,654.499,1145.81,278.517,635.88,1142.12,,,
373,0,341.537,698.784,1237.83,226.998,659.643,1224.12,313.113,615.539,1205.97,325.98,654.44,1146.03,278.575,635.927,1142.15,,,
374,0,341.549,699.039,1238.34,227.061,660.093,1224.42,313.096,615.429,1206.77,325.947,654.3,1146.12,278.547,635.989,1142.2,,,
375,0,341.354,699.185,1238.6,227.043,660.484,1224.88,312.973,615.605,1207.53,326.066,654.095,1146.39,278.606,635.911,1142.44,,,
376,0,341.314,699.401,1238.95,226.882,660.667,1225.22,312.764,615.748,1208.06,325.521,653.966,1145.38,278.582,635.967,1142.41,,,
377,0,340.531,699.435,1238.31,226.703,660.813,1225.64,312.518,615.932,1208.62,325.601,654.107,1145.73,278.579,635.966,1142.33,,,
378,0,340.425,699.655,1238.72,226.57,661.045,1225.91,312.415,616.093,1209.39,325.558,654.13,1145.78,278.593,635.962,1142.19,,,
379,0,340.736,699.979,1239.52,226.572,661.367,1225.62,312.344,616.109,1210.17,325.511,654.182,1145.68,278.604,636.05,1142.1,,,
380,0,340.552,700.188,1239.84,226.398,661.685,1226.16,312.164,616.259,1210.71,325.462,654.167,1145.77,278.607,636.067,1142.12,,,
381,0,340.476,700.467,1240.22,226.292,661.967,1226.53,311.948,616.339,1211.33,325.561,654.133,1146.15,278.547,636.081,1142.25,,,
382,0,340.442,700.817,1240.59,226.044,662.303,1226.74,311.954,616.431,1212.07,325.8,654.374,1146.09,278.501,636.124,1142.42,,,
383,0,340.422,701.098,1240.96,225.949,662.595,1227.17,311.725,616.63,1212.55,325.631,654.197,1146.11,278.475,636.199,1142.62,,,
384,0,339.897,701.316,1240.66,225.807,662.905,1227.48,311.854,616.903,1213.5,325.694,654.268,1146.31,278.48,636.326,1142.88,,,
385,0,340.08,701.778,1241.31,226.151,663.812,1227.2,311.326,617.492,1213.8,325.714,654.292,1146.61,278.512,636.386,1143.11,,,
386,0,340.082,702.262,1241.8,225.662,663.573,1228.03,311.386,617.582,1214.67,325.764,654.362,1146.89,278.513,636.467,1143.52,,,
387,0,340.104,702.776,1242.32,225.524,663.816,1228.56,311.394,617.899,1215.46,326.196,654.659,1147.18,278.774,637.359,1143.79,,,
388,0,340.031,703.249,1242.85,225.442,663.983,1229.37,311.479,618.054,1216.55,325.955,654.34,1148.2,278.672,636.956,1144.29,,,
389,0,339.922,703.691,1243.19,225.531,664.653,1229.92,311.327,618.446,1217.46,325.755,654.939,1148.1,278.635,637.214,1144.53,,,
390,0,339.688,704.115,1243.47,225.551,665.382,1230.12,311.167,618.846,1218.39,324.948,654.957,1147.43,278.517,637.143,1145.11,,,
391,0,339.643,704.62,1244.25,225.429,666.032,1230.67,310.975,619.022,1219.52,324.975,655.158,1148.16,278.238,637.346,1146.05,,,
392,0,339.907,705.124,1245.1,225.149,666.797,1231.39,310.648,619.258,1220.54,324.573,655.189,1149.04,277.987,637.252,1146.59,,,
393,0,339.748,705.526,1245.35,225.024,667.356,1232,310.196,619.562,1221.52,324.692,655.075,1149.48,277.808,637.451,1147,,,
394,0,339.633,705.809,1245.82,224.895,668.304,1232.41,309.682,619.956,1222.62,324.26,654.916,1149.62,277.299,637.322,1147.69,307.746,651.191,1076.56
395,0,339.24,705.945,1246.11,224.311,669.188,1233.18,309.021,620.068,1223.57,323.792,654.664,1150.9,276.968,637.549,1148.41,307.349,649.712,1077.2
396,0,339.092,706.028,1246.79,223.769,669.807,1233.73,308.102,620.125,1224.4,323.484,654.393,1151.37,276.101,637.336,1149.09,,,
397,0,338.766,705.97,1247.03,223.67,671.121,1233.91,307.139,620.058,1225.35,322.363,653.959,1151.83,275.102,637.222,1149.81,,,
398,0,338.448,705.748,1247.23,222.506,671.424,1234.97,305.997,620.143,1226.31,321.55,653.465,1152.04,273.937,637.168,1150.29,,,
399,0,337.869,705.38,1247.15,221.721,672.303,1235.53,304.57,620.188,1227.01,320.791,653.065,1152.87,272.743,637.3,1150.96,301.938,649.99,1077.52
400,0,337.417,704.988,1247.48,220.66,673.166,1236.3,303.194,620.101,1227.97,319.235,652.336,1152.96,271.145,637.137,1151.48,301.146,648.241,1078.32
401,0,337.613,704.578,1248.34,220.358,675.049,1236.16,301.278,619.929,1228.64,317.993,651.893,1153.51,269.503,636.986,1151.9,301.928,644.247,1081.87
402,0,336.938,703.795,1248.52,219.213,675.952,1237.03,299.429,619.719,1229.25,316.573,650.897,1153.98,267.843,637.11,1152.53,,,
403,0,336.026,702.901,1248.32,217.934,676.87,1237.45,297.01,619.955,1229.62,314.855,650.327,1154.4,266.029,636.859,1153.05,,,
404,0,335.979,702.176,1248.94,217.154,678.688,1237.61,294.962,619.304,1230.47,313.237,649.069,1154.17,264.041,636.989,1153.7,294.279,644.767,1080.1
405,0,334.897,701.098,1249.11,215.741,679.875,1237.79,292.473,619.089,1230.95,311.686,647.526,1155.26,261.935,636.502,1154.57,293.161,642.614,1081.09
406,0,334.367,699.86,1249.4,214.188,681.082,1238.2,289.642,618.88,1231.41,310.278,646.167,1156.21,259.543,636.183,1155.13,,,
407,0,333.235,698.445,1249.44,213.11,682.718,1238.2,286.941,618.611,1231.8,308.196,645.042,1157.04,257.253,636.234,1155.8,,,
408,0,332.69,696.406,1250.23,211.656,684.133,1238.46,283.845,618.22,1231.95,305.069,644.235,1157.32,254.822,636.181,1156.15,285.959,639.694,1082.75
409,0,331.319,695.148,1249.91,209.821,685.209,1238.65,280.995,617.654,1232.27,302.391,643.95,1156.71,252.485,636.399,1156.18,,,
410,0,330.056,693.597,1250.03,208.792,686.685,1238.24,277.781,617.312,1232.27,299.877,642.482,1156.86,249.771,636.46,1156.14,280.743,638.657,1083.23
411,0,329.112,691.638,1250.28,207.261,687.996,1238.37,274.721,616.833,1232.27,297.778,641.767,1157.26,247.021,636.951,1156.24,278.3,639.401,1082.13
412,0,327.75,689.73,1250.34,205.782,689.029,1238.21,271.596,616.472,1232.1,295.17,641.086,1156.56,244.54,637.436,1156.19,276.16,637.98,1082.71
413,0,325.893,688.505,1249.69,204.846,690.424,1237.87,268.897,615.943,1232.21,294.681,638.772,1158.27,242.462,638.273,1155.65,273.452,638.666,1082.16
414,0,324.657,686.843,1249.38,203.134,691.293,1237.87,265.463,615.525,1231.97,291.058,638.298,1157.61,240.087,638.581,1155.41,,,
415,0,323.388,684.474,1249.98,201.909,692.695,1237.74,262.016,615.419,1231.47,287.741,637.683,1156.8,237.177,638.399,1155.88,268.7,637.014,1081.79
416,0,321.964,682.407,1250.25,200.54,693.961,1237.36,258.818,614.924,1231.55,285.088,636.528,1157.67,233.955,637.794,1156.05,265.692,635.815,1082.97
417,0,320.258,680.569,1250.23,198.899,694.797,1237.51,255.32,614.737,1231.27,282.629,634.817,1158.17,231.291,637.992,1156.24,263.052,633.919,1083.94
418,0,318.227,678.713,1249.96,197.225,695.672,1237.18,251.678,614.251,1231.16,279.056,633.925,1157.95,228.347,638.378,1156.43,259.94,632.661,1084.07
419,0,316.242,676.805,1249.87,196.001,697.337,1236.97,248.065,614.269,1230.65,276.262,633.047,1158.07,225.286,638.852,1156.15,256.409,631.886,1084.68
